Entry	Gene names	Organism	Gene ontology IDs
V8KUB3	sdhC V415_01680	Escherichia coli LAU-EC10	GO:0006099; GO:0008177; GO:0009055; GO:0016021; GO:0045281
A0A0E0Y3J8	sdhD O3K_18030	Escherichia coli O104:H4 (strain 2011C-3493)	GO:0000104; GO:0005886; GO:0006099; GO:0016021; GO:0020037; GO:0046872
A0A077ZH40	TTRE_0000627601	Trichuris trichiura (Whipworm) (Trichocephalus trichiurus)	GO:0005743; GO:0006099; GO:0008177; GO:0022900; GO:0050660
H4J564	sdhB ECDEC1D_1082	Escherichia coli DEC1D	GO:0006099; GO:0008177; GO:0009055; GO:0046872; GO:0051537; GO:0051538; GO:0051539
P0AFG3	sucA b0726 JW0715	Escherichia coli (strain K12)	GO:0000287; GO:0004591; GO:0005829; GO:0006096; GO:0006099; GO:0030976; GO:0042802; GO:0045252
T1YAD7	SAKOR_01725	Staphylococcus aureus subsp. aureus CN1	GO:0016021
V0AKJ3	sucC HMPREF1620_02645	Escherichia coli 909945-2	GO:0000287; GO:0004775; GO:0005524; GO:0006099
A0A1L9A6D9			
A0A1E9CJ29	HMPREF2790_14875	Pseudomonas sp. HMSC066B11	GO:0009002
A0A157TV57	ybeD_1 SAMEA2273162_00660	Enterobacter cloacae	
A0A0H2ZFQ6	sltB1 PA14_12080	Pseudomonas aeruginosa (strain UCBPP-PA14)	
Q2FXJ0	murC SAOUHSC_01856	Staphylococcus aureus (strain NCTC 8325)	GO:0005524; GO:0005737; GO:0007049; GO:0008360; GO:0008763; GO:0009252; GO:0051301; GO:0071555
A0A095D6V3	PAMH19_1032	Pseudomonas aeruginosa	GO:0003677; GO:0003700; GO:0006351
A0A1D5C308	HMPREF1224_07428	Pseudomonas sp. P179	GO:0003824
A0A1G5LVZ2	lipB BQ1898_05393	Acinetobacter baumannii	GO:0005737; GO:0006464; GO:0009107; GO:0016415; GO:0033819
A0A157TWT1	lipA_1 lipA SAMEA2273162_00662	Enterobacter cloacae	GO:0005737; GO:0009249; GO:0016992; GO:0046872; GO:0051539
A0A0D6HH90	AYM22_09420 AYM23_09420 AYM24_09420 AYM25_09090 AYM26_09415 AYM27_09425 AYM28_09425 AYM29_09425 AYM30_09425 AYM31_09425 AYM32_09425 AYM33_09395 AYM34_09415 AYM35_09390 AYM36_09390 AYM37_09425 ERS072738_01523 ERS074020_02115	Staphylococcus aureus	GO:0046872; GO:0102009
A0A0H3QY72	HMPREF1223_09242	Pseudomonas aeruginosa str. Stone 130	
A0A1S1BUS4	HMPREF2687_09470	Pseudomonas sp. HMSC059F05	
A0A077W084	secG AYM22_04220 AYM23_04220 AYM24_04220 AYM25_04220 AYM26_04210 AYM27_04220 AYM28_04220 AYM29_04220 AYM30_04220 AYM31_04220 AYM32_04220 AYM33_04190 AYM34_04210 AYM35_04185 AYM36_04185 AYM37_04220 BN1321_180025 BN1326_50287 BO217_1173 BVV32_08625 BZP34_06435 ERS072738_00192 ERS073071_00648 ERS073147_00347 ERS073583_00452 ERS074020_00187 ERS140147_02566 HMPREF3211_00519 SAMEA2445518_01076 SAMEA3448837_01114	Staphylococcus aureus	GO:0009306; GO:0015450; GO:0016021
Q9I2J1	PA1913	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	
A0A0H2WXJ7	SACOL0296	Staphylococcus aureus (strain COL)	
A0A1E8WNZ0	HMPREF2819_07860	Staphylococcus sp. HMSC055H04	GO:0016021
W1WTC0	Q604_UNBC18487G0010	human gut metagenome	GO:0016021
B7L764	eptB EC55989_3997	Escherichia coli (strain 55989 / EAEC)	GO:0008152; GO:0008484; GO:0016021
Q5HCL3	SACOL2708	Staphylococcus aureus (strain COL)	GO:0005524; GO:0005886; GO:0016820; GO:0016887
A0A0H2XGM7	agrD SAUSA300_1990	Staphylococcus aureus (strain USA300)	
A0A0H3JUF8	MW0144	Staphylococcus aureus (strain MW2)	
A0A0H2XJY0	SAUSA300_2464	Staphylococcus aureus (strain USA300)	GO:0003954; GO:0016787
A0A0H3JWJ4	czrB SAV2146	Staphylococcus aureus (strain Mu50 / ATCC 700699)	GO:0008324; GO:0016021
T1YD16	mobA SAKOR_02234	Staphylococcus aureus subsp. aureus CN1	GO:0005525; GO:0005737; GO:0006777; GO:0046872; GO:0061603
A0A0H3JUM6	MW0194	Staphylococcus aureus (strain MW2)	GO:0016491
A0A0H2WYD3	yycH SACOL0021	Staphylococcus aureus (strain COL)	GO:0016021
A0A1S1BZP0	HMPREF2687_07810	Pseudomonas sp. HMSC059F05	
A0A157V2M7	ftsL_1 ftsL SAMEA2273162_02284	Enterobacter cloacae	GO:0005887; GO:0032153; GO:0043093
A0A1G5ID31	rsmH BQ1898_01940	Acinetobacter baumannii	GO:0005737; GO:0070475; GO:0071424
A0A1S1C029	murE HMPREF2687_22845	Pseudomonas sp. HMSC059F05	GO:0016874
A0A0H2ZLI8	ftsI PA14_57425	Pseudomonas aeruginosa (strain UCBPP-PA14)	GO:0008658; GO:0016021
A0A1C7BFY5	modC Q058_02396	Pseudomonas aeruginosa BL04	GO:0005524; GO:0005886; GO:0015412; GO:0042888
H4UNS1	tnpC ECDEC6A_3611	Escherichia coli DEC6A	GO:0003676; GO:0015074
Q54151	pic she sigA SF2973 S3178	Shigella flexneri	GO:0004252; GO:0005576; GO:0009279; GO:0009405; GO:0009986; GO:0016021; GO:0042597
A0A157W0X6	ldh SAMEA2273162_03950	Enterobacter cloacae	GO:0006520; GO:0050049
A0A1J8MVN3			
S0Y488	WG7_05214	Escherichia coli KTE38	GO:0003677; GO:0004803; GO:0006313
A0A0E0U854	UMNK88_pEnt25	Escherichia coli UMNK88	
E9YJG3	ERHG_03801	Escherichia coli TA007	GO:0003677; GO:0004803; GO:0006313
I2W9E1	EC90111_5547	Escherichia coli 9.0111	
V2SVV7	G966_03485	Escherichia coli UMEA 3323-1	GO:0003677; GO:0004803; GO:0006313
A0A074I5G3	AC44_5473	Escherichia coli 2-177-06_S3_C3	
A0A071L2J8	nadA AOY09_01876 PAERUG_E15_London_28_01_14_10888 PAERUG_P32_London_17_VIM_2_10_11_05491 PAMH19_4336	Pseudomonas aeruginosa	GO:0005737; GO:0008987; GO:0009435; GO:0016765; GO:0046872; GO:0051539
Q9I4W8	PA1005	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	GO:0004222; GO:0008237; GO:0008270; GO:0016020; GO:0042597; GO:0061077
A0A1D5BNN6	HMPREF1224_10095	Pseudomonas sp. P179	
A0A1E9CBN0	HMPREF2790_18115	Pseudomonas sp. HMSC066B11	GO:0016021
A0A157WSR1	bcp SAMEA2273162_09752	Enterobacter cloacae	GO:0004601; GO:0005623; GO:0045454; GO:0051920
A0A1S1C574	HMPREF2687_19505	Pseudomonas sp. HMSC059F05	
A0A1G5CGK5	dapA_1 dapA BQ1898_00173	Acinetobacter baumannii	GO:0005737; GO:0008840; GO:0009089; GO:0019877
A0A0N7LJQ9	bamC PADK1_04031	Pseudomonas aeruginosa DK1	
A0A0E1B1P6	U769_20755	Pseudomonas aeruginosa MTB-1	
A0A1E9CE60	purC HMPREF2790_18085	Pseudomonas sp. HMSC066B11	GO:0004639; GO:0005524; GO:0006189; GO:0009236
A0A073GAG9	ygaP AC88_3184	Escherichia coli 3-267-03_S4_C1	GO:0016021
A0A0H3MST5	perM ECIAI39_2633	Escherichia coli O7:K1 (strain IAI39 / ExPEC)	GO:0016021
A0A1G5LYJ0	BQ1898_06380	Acinetobacter baumannii	GO:0043565
B3G172	PACL_0568 PACL_0634	Pseudomonas aeruginosa	
E6BQ65	HMPREF9350_04559	Escherichia coli MS 85-1	GO:0005215; GO:0016021; GO:0055085
A0A1R2XDW4	BCA44_04570 BCA45_03450 BCA46_08145 BCA47_04555 BCA48_00420 BCA49_03440 BCA50_00650 BCA51_03445 BCA52_04560 BCA53_02630 BCA54_07750 BCA55_03445 BCA56_03450 BCA57_03450 BCA58_04555 BCA59_03445 BCA60_02630 BCA61_02625 BCA62_03450 BCA63_02625 BCA64_03440 BCA65_02360 BCA66_03450 BCA67_04565 BCA68_03450 BCA69_04555 BCA70_08125 BCA72_02360 BCA73_11995 BCA75_15925 BCA76_14070 BCA77_02365 BCA78_03070 BCA79_13055 BCA80_03445 BCA81_03365 BCA82_08125 BCA84_04565 BCA85_03450 BCA86_04515 BCA87_03365 BCA88_03445 BCA89_03445 BCA90_02625 BCA91_12700 BCA92_03450 BCA93_03445 BCA94_03445 BCA95_03445 BCA96_04565 BCA97_03450 BCA99_11030 BCB00_04560 BCB01_04570 BCB02_03445 BCB03_04570 BCB04_03450 BCB05_08290 BCB06_04560 BCB07_14705 BCB08_03450 BCB09_03445 BCB10_03445	Salmonella enteritidis	
A0A0F6UJA1	AOY09_02622 PAERUG_E15_London_28_01_14_00390 PAERUG_P32_London_17_VIM_2_10_11_00516	Pseudomonas aeruginosa	
A0A1D5BRI2	HMPREF1224_10959	Pseudomonas sp. P179	GO:0003677; GO:0003700; GO:0006351
A0A0E1X8L5	cshA HMPREF0769_11080	Staphylococcus aureus subsp. aureus MN8	GO:0003723; GO:0004004; GO:0005524; GO:0005737; GO:0006401; GO:0010501
A0A0H3JYL6	MW2495	Staphylococcus aureus (strain MW2)	
A0A0H2XEM0	SAUSA300_2593	Staphylococcus aureus (strain USA300)	GO:0010181; GO:0016491
T1YCW6	rpsI SAKOR_02179	Staphylococcus aureus subsp. aureus CN1	GO:0003735; GO:0005840; GO:0006412
A0A0H2WZ66	SACOL1120	Staphylococcus aureus (strain COL)	
A0A0H2XH75	pyrE SAUSA300_1098	Staphylococcus aureus (strain USA300)	GO:0000287; GO:0004588; GO:0044205
Q5HFB9	obg SACOL1699	Staphylococcus aureus (strain COL)	GO:0000287; GO:0003924; GO:0005525; GO:0005737
A0A0H2WZ46	SACOL1420	Staphylococcus aureus (strain COL)	GO:0005737; GO:0006817; GO:0030643; GO:0045936
A0A0H3JQ60	SA1356	Staphylococcus aureus (strain N315)	
A0A0H2XEP1	SAUSA300_0003	Staphylococcus aureus (strain USA300)	GO:0003723
A0A1D5BW62	HMPREF1224_08100	Pseudomonas sp. P179	GO:0005524; GO:0015417; GO:0043190
A0A1E9BSV5	HMPREF2790_03350	Pseudomonas sp. HMSC066B11	GO:0016021
E6BGB0	dpaL HMPREF9350_01377	Escherichia coli MS 85-1	GO:0008838; GO:0030170
B7LF55	ygeW EC55989_3157	Escherichia coli (strain 55989 / EAEC)	GO:0004070; GO:0006207; GO:0006520; GO:0016597
S1GZH8	A1WK_03906	Escherichia coli KTE100	GO:0005524; GO:0006351; GO:0006355; GO:0008134; GO:0043565
B7LF54	xdhC EC55989_3155	Escherichia coli (strain 55989 / EAEC)	GO:0009055; GO:0016491; GO:0046872; GO:0051536
E9YFA4	ERHG_02325	Escherichia coli TA007	GO:0016614; GO:0050660
M9DIU8	EC174750_3079	Escherichia coli 174750	GO:0016491
Q1R7G6	ygeR UTI89_C3250	Escherichia coli (strain UTI89 / UPEC)	GO:0016787
B7LF50	EC55989_3151	Escherichia coli (strain 55989 / EAEC)	GO:0003824
A0A1M0T3F1			
E6BG92	epaP HMPREF9350_01358	Escherichia coli MS 85-1	GO:0005886; GO:0009306; GO:0016021
S5HGJ0	rplA CFSAN002050_03575	Salmonella enterica subsp. enterica serovar Cubana str. CFSAN002050	GO:0000049; GO:0003735; GO:0006412; GO:0006417; GO:0015934; GO:0019843
A0A1J7P224			
A0A0H3R1V2	HMPREF1223_07357	Pseudomonas aeruginosa str. Stone 130	GO:0003824; GO:0008152
B5R1E4	fmt SEN3235	Salmonella enteritidis PT4 (strain P125109)	GO:0004479
S4K9K6	rsmB sun A679_01717	Salmonella enterica subsp. enterica serovar Enteritidis str. 2010K-0284	GO:0003723; GO:0005737; GO:0006355; GO:0016434
A0A1L9LCN5			
A0A0F6B7K6	mscL STM14_4113	Salmonella typhimurium (strain 14028s / SGSC 2262)	GO:0005216; GO:0005886; GO:0016021
B5RH44	SG4027	Salmonella gallinarum (strain 287/91 / NCTC 13346)	
S4KFC3	A680_02852	Salmonella enterica subsp. enterica serovar Enteritidis str. 2010K-0286	GO:0003677; GO:0006351; GO:0006355; GO:0008270
G5RLH4	LTSEUGA_4780	Salmonella enterica subsp. enterica serovar Uganda str. R8-3404	
A0A0A1RW20	rplQ	Citrobacter pasteurii	GO:0003735; GO:0005840; GO:0006412
A0A0F5BB95	rpoA TM63_12450	Salmonella enterica subsp. salamae	GO:0003677; GO:0003899; GO:0006351; GO:0046983
A0A1L9M7I2			
S4KI67	A679_01622	Salmonella enterica subsp. enterica serovar Enteritidis str. 2010K-0284	GO:0003824; GO:0051536
A0A1S1C5Y2	HMPREF2687_01750	Pseudomonas sp. HMSC059F05	
A0A1S1C9F6	HMPREF2687_12915	Pseudomonas sp. HMSC059F05	
A0A1S1BZB2	HMPREF2687_27815	Pseudomonas sp. HMSC059F05	
A9MHF6	SARI_03513	Salmonella arizonae (strain ATCC BAA-731 / CDC346-86 / RSK2980)	
A0A0H2ZG42	PA14_09630	Pseudomonas aeruginosa (strain UCBPP-PA14)	GO:0003995; GO:0050660
A0A0P1DIV5	opuAB_2 PADK1_05520	Pseudomonas aeruginosa DK1	GO:0005886; GO:0006810; GO:0016021
A0A157WIL9	betI_1 betI SAMEA2273162_05749	Enterobacter cloacae	GO:0003677; GO:0003700; GO:0006351; GO:0019285; GO:0045892
V6APB2	betT5 PAMH27_6149	Pseudomonas aeruginosa MH27	GO:0005215; GO:0005886; GO:0016021
Q9HTI4	gbdR PA5380	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	GO:0003700; GO:0006351; GO:0006355; GO:0009896; GO:0010518; GO:0010922; GO:0031457; GO:0043565; GO:0045764
A0A1G5LQN3	BQ1898_04768	Acinetobacter baumannii	
A0A0H2ZJH0	PA14_71030	Pseudomonas aeruginosa (strain UCBPP-PA14)	GO:0005215; GO:0015871; GO:0033265; GO:0042597
A0A1F0IIB4	HMPREF3014_25780	Pseudomonas sp. HMSC065H01	GO:0003941; GO:0006094; GO:0051539
B7LBI5	yfcN EC55989_2575	Escherichia coli (strain 55989 / EAEC)	
A0A069Q5H5	yeiE3 PAMH19_3247	Pseudomonas aeruginosa	GO:0003677; GO:0003700; GO:0006351
A0A1L4G8S5			
D8ELK3	HMPREF9345_02021	Escherichia coli MS 107-1	GO:0003677; GO:0004803; GO:0006313
A0A1G5KXU4	nuoK BQ1898_03658	Acinetobacter baumannii	GO:0005886; GO:0006810; GO:0016021; GO:0042773; GO:0048038; GO:0050136
A0A1G5GIK3	BQ1898_01245	Acinetobacter baumannii	GO:0016021
A0A072ZPR9	AOY09_05702 PAERUG_E15_London_28_01_14_08270 PAERUG_P32_London_17_VIM_2_10_11_03430	Pseudomonas aeruginosa	GO:0004467; GO:0102391
W1MUY1	M770_02165	Pseudomonas aeruginosa VRFPA03	GO:0005215; GO:0016021; GO:0055085
A0A0E0VRP2	atpB ST398NM01_2151	Staphylococcus aureus subsp. aureus 71193	GO:0005886; GO:0015986; GO:0016021; GO:0045263; GO:0046933
A0A1E8XDG7	HMPREF2819_00090	Staphylococcus sp. HMSC055H04	GO:0004018; GO:0006189; GO:0044208; GO:0070626
A0A1R2DDD8	BOH77_2110	Staphylococcus aureus M1057	GO:0004136; GO:0004138
A0A1S1BU62	rplS HMPREF2687_10745	Pseudomonas sp. HMSC059F05	GO:0005840
A0A073GEG5	sufD AC88_1985	Escherichia coli 3-267-03_S4_C1	GO:0016226
A0A1R2DML6	rpmE2 BOH77_1005	Staphylococcus aureus M1057	GO:0005840
A0A0H2ZC61	trxB1 PA14_30280	Pseudomonas aeruginosa (strain UCBPP-PA14)	GO:0004791; GO:0005737; GO:0019430
A0A1F0I3K0	aat HMPREF3014_05420	Pseudomonas sp. HMSC065H01	GO:0005737; GO:0008914; GO:0030163
T2PQ81	A675_04201	Salmonella enterica subsp. enterica serovar Enteritidis str. 2009K1726	GO:0016021
W1Y1H5	Q604_UNBC09358G0001	human gut metagenome	
Q2G032	SAOUHSC_00795	Staphylococcus aureus (strain NCTC 8325)	GO:0006006; GO:0016620; GO:0050661; GO:0051287
I2WEB4	EC90111_0246	Escherichia coli 9.0111	
A0A0B1G809			
D6HXG2	sufE ECCG_00199	Escherichia coli B088	GO:0005737; GO:0016226
E6BDX4	sufS HMPREF9350_00794	Escherichia coli MS 85-1	GO:0005737; GO:0006534; GO:0009000; GO:0030170; GO:0031071
W1WNP7	Q609_ECAC01867G0005	Escherichia coli DORA_A_5_14_21	GO:0019867
T1YC84	SAKOR_02390	Staphylococcus aureus subsp. aureus CN1	GO:0005524; GO:0015424
A0A0H2WY93	SACOL0753	Staphylococcus aureus (strain COL)	
A0A0B1N8S2	focB ACN77_08960 BK251_01975 BK292_09020 BK403_21050 BSF34_14130 ERS139235_02272 GJ12_16640 HW42_17195 PU06_05105	Escherichia coli	GO:0005215; GO:0016021
A0A1M3SJZ9			
A0A1S1BSS0	HMPREF2687_10750	Pseudomonas sp. HMSC059F05	
A0A1S1C894	HMPREF2687_14985	Pseudomonas sp. HMSC059F05	GO:0003677
A0A1J0AQ97			
A0A1E9BZG4	HMPREF2790_25955	Pseudomonas sp. HMSC066B11	GO:0015604; GO:0043190
A0A1S1C6X7	phnC HMPREF2687_14990	Pseudomonas sp. HMSC059F05	GO:0005524
A0A1G5DX07	lolE_1 BQ1898_00530	Acinetobacter baumannii	GO:0005886; GO:0016021; GO:0042954
A0A1D5C0Z6	HMPREF1224_06324	Pseudomonas sp. P179	GO:0035438
A0A1D5BZJ9	HMPREF1224_06734	Pseudomonas sp. P179	GO:0016829; GO:0019634
Q9HYM1	PA3380	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	GO:0015716; GO:0019634
A0A0G5VMC2	PAERUG_P32_London_17_VIM_2_10_11_01005	Pseudomonas aeruginosa	
A0A1D5C0V5	HMPREF1224_06320	Pseudomonas sp. P179	GO:0016021
A0A069QJS9	lolC lolE_1 lolE_2 AOY09_04334 PAERUG_E15_London_28_01_14_05591 PAERUG_P32_London_17_VIM_2_10_11_00638 PAMH19_2083	Pseudomonas aeruginosa	GO:0005886; GO:0016021; GO:0042954
T2PSF7	A675_04203	Salmonella enterica subsp. enterica serovar Enteritidis str. 2009K1726	GO:0000746; GO:0016021
A0A157WA98	ycaR_1 SAMEA2273162_04582	Enterobacter cloacae	
A0A1E9CKN6	lpxK HMPREF2790_12955	Pseudomonas sp. HMSC066B11	GO:0005524; GO:0009029; GO:0009245
A0A1G5KTM8	BQ1898_03601	Acinetobacter baumannii	GO:0005215; GO:0005886; GO:0015031; GO:0016021
V6ACM2	PAMH27_2004	Pseudomonas aeruginosa MH27	GO:0008565; GO:0016021
S4L2Z2	dbpA A680_00461	Salmonella enterica subsp. enterica serovar Enteritidis str. 2010K-0286	GO:0000027; GO:0003723; GO:0005524; GO:0005737; GO:0034459
S4KV03	zntB A680_00459	Salmonella enterica subsp. enterica serovar Enteritidis str. 2010K-0286	GO:0005385; GO:0005886; GO:0016021
S4HYV4	A673_02830	Salmonella enterica subsp. enterica serovar Enteritidis str. 2009K0958	GO:0004871; GO:0006935; GO:0016021
A0A1S1B382	A7T43_02440	Salmonella anatum	GO:0004519
A0A1P8QD71			
S5HTW9	CFSAN002050_14725	Salmonella enterica subsp. enterica serovar Cubana str. CFSAN002050	GO:0003677; GO:0003700; GO:0005622; GO:0006351
S5HH88	CFSAN002050_14730	Salmonella enterica subsp. enterica serovar Cubana str. CFSAN002050	GO:0006950
A0A0F5BE14	TM63_04320	Salmonella enterica subsp. salamae	GO:0016021
A0A1R2A539	Y079_10725	Salmonella enterica subsp. enterica serovar Infantis str. CVM N31594	
S4K7B3	A679_00737	Salmonella enterica subsp. enterica serovar Enteritidis str. 2010K-0284	GO:0043565
W1MGJ0	M770_23430	Pseudomonas aeruginosa VRFPA03	
A0A0H2ZJT2	PA14_72520	Pseudomonas aeruginosa (strain UCBPP-PA14)	
A0A027Z3W1	BX06_07365	Escherichia coli O69:H11 str. 08-4661	GO:0016740
A0A0A8KDI3	AM266_25150	Escherichia coli	GO:0005506; GO:0005737; GO:0006826; GO:0008849
K4WP56	ECO9634_04407	Escherichia coli O111:H8 str. CVM9634	
A0A023YVV6	ECRM12581_6220	Escherichia coli O145:H28 str. RM12581	
A0A070DI86	BU55_18585	Escherichia coli O146:H21 str. 2010C-3325	
A0A1D7PD97	FORC28_0083	Escherichia coli	GO:0016021
A0A0E0Y2G8	O3K_15710	Escherichia coli O104:H4 (strain 2011C-3493)	
A0A1D5C2K5	HMPREF1224_08536	Pseudomonas sp. P179	GO:0008233
A0A1S1BYX8	HMPREF2687_03915	Pseudomonas sp. HMSC059F05	
T5ND78	G686_04796	Escherichia coli HVH 6 (3-8296502)	
L3PU09	A1UM_04933	Escherichia coli KTE75	
A0A1G5LS66	cmpR_5 BQ1898_04825	Acinetobacter baumannii	GO:0003677; GO:0003700; GO:0006351
A0A1E9CAF1	HMPREF2790_19150	Pseudomonas sp. HMSC066B11	
A0A072ZGL4	pycB cfiA AO896_27245 AO964_06595 AOY09_00139 PAERUG_E15_London_28_01_14_02810 PAERUG_P32_London_17_VIM_2_10_11_06633 PAMH19_3193	Pseudomonas aeruginosa	GO:0004736; GO:0006814; GO:0008948; GO:0034029
A0A157VM98	accC_3 SAMEA2273162_03022	Enterobacter cloacae	GO:0004075; GO:0005524; GO:0034029; GO:0046872
A0A1D5BXF2	HMPREF1224_07156	Pseudomonas sp. P179	GO:0016021
S4K9M8	trpD A679_03235	Salmonella enterica subsp. enterica serovar Enteritidis str. 2010K-0284	GO:0000162; GO:0000287; GO:0004048
S4KIE9	trpF trpC A680_01772	Salmonella enterica subsp. enterica serovar Enteritidis str. 2010K-0286	GO:0000162; GO:0004425; GO:0004640
A0A1E9CGN5	HMPREF2790_15085	Pseudomonas sp. HMSC066B11	GO:0016491
A0A1P8J1H9	rplL SEEM0315_023230	Salmonella enterica subsp. enterica serovar Muenster str. 0315	GO:0005840
C0Q4D5	malK SPC_4291	Salmonella paratyphi C (strain RKS4594)	GO:0005524; GO:0015423; GO:0015609; GO:0043190
A0A0F6BA74	lamB STM14_5087	Salmonella typhimurium (strain 14028s / SGSC 2262)	GO:0006811; GO:0009279; GO:0015481; GO:0042958; GO:0046930
C0Q4D7	malM SPC_4293	Salmonella paratyphi C (strain RKS4594)	GO:0008643; GO:0042597
S4IVR3	ubiC A673_01247	Salmonella enterica subsp. enterica serovar Enteritidis str. 2009K0958	GO:0005737; GO:0006744; GO:0008813; GO:0042866
B5F1P5	psiE SeAg_B4483	Salmonella agona (strain SL483)	GO:0005886; GO:0016021; GO:0016036
T2QHA5	A680_05026	Salmonella enterica subsp. enterica serovar Enteritidis str. 2010K-0286	GO:0005886; GO:0006810; GO:0016021
C0Q4D3	malF SPC_4289	Salmonella paratyphi C (strain RKS4594)	GO:0005886; GO:0006810; GO:0016021
S4INM7	A673_01241	Salmonella enterica subsp. enterica serovar Enteritidis str. 2009K0958	GO:0005363
A0A0G2NVB0	yjbG SG9_4151	Salmonella enterica subsp. enterica serovar Gallinarum str. SG9	
A0A1J7B728			
A0A1S1BXI2	HMPREF2687_06605	Pseudomonas sp. HMSC059F05	GO:0005524
A0A1D5C004	HMPREF1224_05884	Pseudomonas sp. P179	GO:0015293; GO:0016021
S4JJA0	A679_04911	Salmonella enterica subsp. enterica serovar Enteritidis str. 2010K-0284	GO:0004106; GO:0004664; GO:0005737; GO:0009094; GO:0016597; GO:0046417
T2QI27	A680_04670	Salmonella enterica subsp. enterica serovar Enteritidis str. 2010K-0286	GO:0044238
M7S8N7	A670_00251	Salmonella enterica subsp. enterica serovar Dublin str. UC16	
V6AP26	fkl PAMH27_5996	Pseudomonas aeruginosa MH27	GO:0003755; GO:0006457
S4K9L8	yciC A679_03225	Salmonella enterica subsp. enterica serovar Enteritidis str. 2010K-0284	GO:0005886; GO:0016021
Q2FVT2	hutG SAOUHSC_02610	Staphylococcus aureus (strain NCTC 8325)	GO:0019556; GO:0019557; GO:0046872; GO:0050415
T1YB16	SAKOR_01534	Staphylococcus aureus subsp. aureus CN1	GO:0003677; GO:0003887; GO:0006260; GO:0009360
T1YAP7	engB SAKOR_01613	Staphylococcus aureus subsp. aureus CN1	GO:0005525; GO:0046872; GO:0090529
A0A0E0VNY8	spxA ST398NM01_0993	Staphylococcus aureus subsp. aureus 71193	GO:0005737; GO:0006351; GO:0045892
A0A0H3KEC8	NWMN_2114	Staphylococcus aureus (strain Newman)	
Q2FWK3	leuA SAOUHSC_02285	Staphylococcus aureus (strain NCTC 8325)	GO:0003852; GO:0009098
Q2FVE3	SAOUHSC_02771	Staphylococcus aureus (strain NCTC 8325)	
Q2FZ49	smc SAOUHSC_01204	Staphylococcus aureus (strain NCTC 8325)	GO:0003677; GO:0005524; GO:0005694; GO:0005737; GO:0006260; GO:0007062; GO:0030261
A0A133Q0X6	HMPREF3211_01175	Staphylococcus aureus	
A0A1E9XZ85			
S5HY91	CFSAN002050_20095	Salmonella enterica subsp. enterica serovar Cubana str. CFSAN002050	
A0A0H3BWU0	SNSL254_A2900	Salmonella newport (strain SL254)	
X2KKR0	SEET0819_20595	Salmonella enterica subsp. enterica serovar Tennessee str. TXSC_TXSC08-19	GO:0005524; GO:0006281; GO:0006310
A0A0H3BM32	bamE SNSL254_A2898	Salmonella newport (strain SL254)	GO:0009279; GO:0043165; GO:0051205
S4K0G4	A679_04925	Salmonella enterica subsp. enterica serovar Enteritidis str. 2010K-0284	
A0A1P8Q9X6			
A0A0V1YF82	LFZ12_19820	Salmonella enterica subsp. enterica serovar Gaminara str. SA20063285	GO:0016021; GO:0017004; GO:0020037
A0A1S1AKC0	A7T25_14005	Salmonella enterica subsp. enterica serovar Bareilly	
S5HN49	rpsP CFSAN002050_20050	Salmonella enterica subsp. enterica serovar Cubana str. CFSAN002050	GO:0003735; GO:0005840; GO:0006412
S5HWE7	ffh CFSAN002050_20055	Salmonella enterica subsp. enterica serovar Cubana str. CFSAN002050	GO:0003924; GO:0005525; GO:0006614; GO:0008312; GO:0048500
A0A0H2ZI51	serB PA14_65560	Pseudomonas aeruginosa (strain UCBPP-PA14)	GO:0004647; GO:0006564; GO:0016597
A0A1S1C0Q7	HMPREF2687_25890	Pseudomonas sp. HMSC059F05	
F5P2Q1	SFK227_4793	Shigella flexneri K-227	GO:0003700
A0A0H3BKH0	SNSL254_A4872	Salmonella newport (strain SL254)	GO:0005215; GO:0016021; GO:0055085
A0A0P1DI85	hemC PADK1_05398	Pseudomonas aeruginosa DK1	GO:0004418; GO:0006782; GO:0018160
A0A026UMK0	BW70_21845	Escherichia coli O174:H8 str. 04-3038	GO:0004747; GO:0006014
D6HZE2	ECCG_00881	Escherichia coli B088	GO:0006810; GO:0016021
A0A1S1C513	HMPREF2687_24450	Pseudomonas sp. HMSC059F05	GO:0003677
A0A0E0V3N8	CE10_1022	Escherichia coli O7:K1 str. CE10	
A0A0E0XZT4	O3K_07600	Escherichia coli O104:H4 (strain 2011C-3493)	
A0A1J1A0C0			
B7LBQ6	EC55989_2646	Escherichia coli (strain 55989 / EAEC)	
A0A069XUA6	AD17_0031	Escherichia coli 3-373-03_S4_C2	
K7PL40	HK629_031	Enterobacteria phage HK629	
B7LBR2	EC55989_2652	Escherichia coli (strain 55989 / EAEC)	
B7LBQ9	EC55989_2649	Escherichia coli (strain 55989 / EAEC)	
